Orthogroup	Duplications (all)	Duplications (50% support)
OG0024150	1	1
OG0024151	3	3
OG0024152	2	2
OG0024153	0	0
OG0024154	3	3
OG0024155	2	2
OG0024156	1	1
OG0024157	3	3
OG0024158	1	1
OG0024159	2	2
OG0024160	3	3
OG0024161	1	1
OG0024162	3	3
OG0024163	3	3
OG0024164	1	1
OG0024165	3	3
OG0024166	3	3
OG0024167	3	3
OG0024168	3	3
OG0024169	3	3
OG0024170	2	2
OG0024171	1	1
OG0024172	3	3
OG0024173	3	3
OG0024174	3	3
OG0024175	2	2
OG0024176	3	3
OG0024177	3	3
OG0024178	3	3
OG0024179	2	2
OG0024180	3	3
OG0024181	3	3
OG0024182	2	2
OG0024183	0	0
OG0024184	1	1
OG0024185	1	1
OG0024186	0	0
OG0024187	0	0
OG0024188	3	3
OG0024189	2	2
OG0024190	3	3
OG0024191	3	3
OG0024192	3	3
OG0024193	3	3
OG0024194	1	1
OG0024195	2	2
OG0024196	2	2
OG0024197	1	1
OG0024198	3	3
OG0024199	1	1
OG0024200	3	3
OG0024201	2	2
OG0024202	3	3
OG0024203	2	2
OG0024204	3	3
OG0024205	3	3
OG0024206	1	1
OG0024207	2	2
OG0024208	3	3
OG0024209	3	3
OG0024210	1	1
OG0024211	3	3
OG0024212	3	3
OG0024213	0	0
OG0024214	2	2
OG0024215	1	1
OG0024216	2	2
OG0024217	3	3
OG0024218	0	0
OG0024219	3	3
OG0024220	1	1
OG0024221	2	2
OG0024222	1	1
OG0024223	3	3
OG0024224	2	2
OG0024225	1	1
OG0024226	1	1
OG0024227	1	1
OG0024228	1	1
OG0024229	3	3
OG0024230	1	1
OG0024231	3	3
OG0024232	1	1
OG0024233	3	3
OG0024234	1	1
OG0024235	1	1
OG0024236	1	1
OG0024237	0	0
OG0024238	1	1
OG0024239	3	3
OG0024240	2	2
OG0024241	3	3
OG0024242	3	3
OG0024243	2	2
OG0024244	1	1
OG0024245	2	2
OG0024246	2	2
OG0024247	3	3
OG0024248	1	1
OG0024249	1	1
OG0024250	1	1
OG0024251	1	1
OG0024252	1	1
OG0024253	1	1
OG0024254	1	1
OG0024255	3	3
OG0024256	1	1
OG0024257	0	0
OG0024258	1	1
OG0024259	0	0
OG0024260	0	0
OG0024261	1	1
OG0024262	2	2
OG0024263	0	0
OG0024264	2	2
OG0024265	1	1
OG0024266	3	3
OG0024267	0	0
OG0024268	0	0
OG0024269	0	0
OG0024270	3	3
OG0024271	0	0
OG0024272	3	3
OG0024273	3	3
OG0024274	2	2
OG0024275	2	2
OG0024276	2	2
OG0024277	1	1
OG0024278	1	1
OG0024279	3	3
OG0024280	1	1
OG0024281	1	1
OG0024282	3	3
OG0024283	2	2
OG0024284	2	2
OG0024285	3	3
OG0024286	0	0
OG0024287	2	2
OG0024288	2	2
OG0024289	3	3
OG0024290	3	3
OG0024291	2	2
OG0024292	2	2
OG0024293	3	3
OG0024294	3	3
OG0024295	3	3
OG0024296	1	1
OG0024297	0	0
OG0024298	1	1
OG0024299	0	0
OG0024300	3	3
OG0024301	2	2
OG0024302	0	0
OG0024303	0	0
OG0024304	3	3
OG0024305	0	0
OG0024306	0	0
OG0024307	0	0
OG0024308	0	0
OG0024309	0	0
OG0024310	1	1
OG0024311	2	2
OG0024312	2	2
OG0024313	0	0
OG0024314	0	0
OG0024315	1	1
OG0024316	1	1
OG0024317	0	0
OG0024318	0	0
OG0024319	0	0
OG0024320	2	2
OG0024321	0	0
OG0024322	3	3
OG0024323	0	0
OG0024324	3	3
OG0024325	3	3
OG0024326	2	2
OG0024327	3	3
OG0024328	0	0
OG0024329	2	2
OG0024330	3	3
OG0024331	1	1
OG0024332	3	3
OG0024333	3	3
OG0024334	3	3
OG0024335	3	3
OG0024336	3	3
OG0024337	2	2
OG0024338	2	2
OG0024339	3	3
OG0024340	2	2
OG0024341	3	3
OG0024342	2	2
OG0024343	1	1
OG0024344	3	3
OG0024345	3	3
OG0024346	1	1
OG0024347	3	3
OG0024348	2	2
OG0024349	3	3
OG0024350	2	2
OG0024351	1	1
OG0024352	3	3
OG0024353	1	1
OG0024354	1	1
OG0024355	3	3
OG0024356	2	2
OG0024357	3	3
OG0024358	3	3
OG0024359	1	1
OG0024360	1	1
OG0024361	1	1
OG0024362	3	3
OG0024363	0	0
OG0024364	0	0
OG0024365	2	2
OG0024366	0	0
OG0024367	2	2
OG0024368	2	2
OG0024369	0	0
OG0024370	2	2
OG0024371	3	3
OG0024372	2	2
OG0024373	1	1
OG0024374	2	2
OG0024375	3	3
OG0024376	2	2
OG0024377	3	3
OG0024378	2	2
OG0024379	2	2
OG0024380	1	1
OG0024381	3	3
OG0024382	0	0
OG0024383	0	0
OG0024384	0	0
OG0024385	0	0
OG0024386	0	0
OG0024387	0	0
OG0024388	0	0
OG0024389	3	3
OG0024390	0	0
OG0024391	1	1
OG0024392	0	0
OG0024393	0	0
OG0024394	2	2
OG0024395	0	0
OG0024396	2	2
OG0024397	1	1
OG0024398	0	0
OG0024399	3	3
OG0024400	3	3
OG0024401	0	0
OG0024402	1	1
OG0024403	1	1
OG0024404	0	0
OG0024405	1	1
OG0024406	0	0
OG0024407	0	0
OG0024408	0	0
OG0024409	0	0
OG0024410	0	0
OG0024411	1	1
OG0024412	2	2
OG0024413	1	1
OG0024414	2	2
OG0024415	0	0
OG0024416	1	1
OG0024417	1	1
OG0024418	3	3
OG0024419	1	1
OG0024420	2	2
OG0024421	1	1
OG0024422	1	1
OG0024423	1	1
OG0024424	1	1
OG0024425	1	1
OG0024426	2	2
OG0024427	1	1
OG0024428	3	3
OG0024429	1	1
OG0024430	0	0
OG0024431	2	2
OG0024432	0	0
OG0024433	0	0
OG0024434	1	1
OG0024435	0	0
OG0024436	1	1
OG0024437	0	0
OG0024438	0	0
OG0024439	0	0
OG0024440	3	3
OG0024441	0	0
OG0024442	0	0
OG0024443	2	2
OG0024444	0	0
OG0024445	0	0
OG0024446	0	0
OG0024447	3	3
OG0024448	0	0
OG0024449	2	2
OG0024450	1	1
OG0024451	1	1
OG0024452	1	1
OG0024453	1	1
OG0024454	1	1
OG0024455	1	1
OG0024456	2	2
OG0024457	1	1
OG0024458	1	1
OG0024459	2	2
OG0024460	2	2
OG0024461	2	2
OG0024462	2	2
OG0024463	1	1
OG0024464	1	1
OG0024465	1	1
OG0024466	1	1
OG0024467	1	1
OG0024468	3	3
OG0024469	1	1
OG0024470	3	3
OG0024471	2	2
OG0024472	1	1
OG0024473	1	1
OG0024474	1	1
OG0024475	1	1
OG0024476	0	0
OG0024477	2	2
OG0024478	0	0
OG0024479	0	0
OG0024480	2	2
OG0024481	1	1
OG0024482	2	2
OG0024483	1	1
OG0024484	3	3
OG0024485	1	1
OG0024486	2	2
OG0024487	1	1
OG0024488	2	2
OG0024489	3	3
OG0024490	0	0
OG0024491	0	0
OG0024492	0	0
OG0024493	2	2
OG0024494	1	1
OG0024495	2	2
OG0024496	1	1
OG0024497	1	1
OG0024498	0	0
OG0024499	0	0
OG0024500	3	3
OG0024501	0	0
OG0024502	0	0
OG0024503	0	0
OG0024504	1	1
OG0024505	1	1
OG0024506	2	2
OG0024507	2	2
OG0024508	2	2
OG0024509	0	0
OG0024510	2	2
OG0024511	3	3
OG0024512	1	1
OG0024513	3	3
OG0024514	1	1
OG0024515	2	2
OG0024516	2	2
OG0024517	2	2
OG0024518	1	1
OG0024519	3	3
OG0024520	2	2
OG0024521	1	1
OG0024522	2	2
OG0024523	2	2
OG0024524	2	2
OG0024525	1	1
OG0024526	1	1
OG0024527	2	2
OG0024528	0	0
OG0024529	0	0
OG0024530	3	3
OG0024531	0	0
OG0024532	3	3
OG0024533	1	1
OG0024534	0	0
OG0024535	1	1
OG0024536	1	1
OG0024537	2	2
OG0024538	2	2
OG0024539	0	0
OG0024540	1	1
OG0024541	0	0
OG0024542	1	1
OG0024543	2	2
OG0024544	1	1
OG0024545	0	0
OG0024546	3	3
OG0024547	0	0
OG0024548	3	3
OG0024549	3	3
OG0024550	2	2
OG0024551	2	2
OG0024552	3	3
OG0024553	3	3
OG0024554	3	3
OG0024555	3	3
OG0024556	3	3
OG0024557	3	3
OG0024558	2	2
OG0024559	3	3
OG0024560	3	3
OG0024561	3	3
OG0024562	3	3
OG0024563	3	3
OG0024564	3	3
OG0024565	3	3
OG0024566	3	3
OG0024567	3	3
OG0024568	0	0
OG0024569	2	2
OG0024570	3	3
OG0024571	2	2
OG0024572	3	3
OG0024573	3	3
OG0024574	2	2
OG0024575	3	3
OG0024576	1	1
OG0024577	3	3
OG0024578	1	1
OG0024579	3	3
OG0024580	3	3
OG0024581	2	2
OG0024582	2	2
OG0024583	3	3
OG0024584	2	2
OG0024585	3	3
OG0024586	3	3
OG0024587	0	0
OG0024588	3	3
OG0024589	3	3
OG0024590	2	2
OG0024591	3	3
OG0024592	2	2
OG0024593	3	3
OG0024594	3	3
OG0024595	2	2
OG0024596	2	2
OG0024597	3	3
OG0024598	1	1
OG0024599	2	2
OG0024600	3	3
OG0024601	3	3
OG0024602	3	3
OG0024603	1	1
OG0024604	3	3
OG0024605	3	3
OG0024606	2	2
OG0024607	3	3
OG0024608	3	3
OG0024609	3	3
OG0024610	2	2
OG0024611	3	3
OG0024612	3	3
OG0024613	3	3
OG0024614	2	2
OG0024615	3	3
OG0024616	1	1
OG0024617	2	2
OG0024618	3	3
OG0024619	3	3
OG0024620	2	2
OG0024621	3	3
OG0024622	1	1
OG0024623	3	3
OG0024624	1	1
OG0024625	3	3
OG0024626	0	0
OG0024627	0	0
OG0024628	2	2
OG0024629	3	3
OG0024630	3	3
OG0024631	2	2
OG0024632	0	0
OG0024633	3	3
OG0024634	3	3
OG0024635	2	2
OG0024636	3	3
OG0024637	2	2
OG0024638	3	3
OG0024639	1	1
OG0024640	3	3
OG0024641	2	2
OG0024642	2	2
OG0024643	0	0
OG0024644	1	1
OG0024645	2	2
OG0024646	2	2
OG0024647	1	1
OG0024648	2	2
OG0024649	2	2
OG0024650	2	2
OG0024651	2	2
OG0024652	3	3
OG0024653	2	2
OG0024654	3	3
OG0024655	1	1
OG0024656	2	2
OG0024657	3	3
OG0024658	3	3
OG0024659	2	2
OG0024660	2	2
OG0024661	3	3
OG0024662	1	1
OG0024663	0	0
OG0024664	1	1
OG0024665	3	3
OG0024666	1	1
OG0024667	2	2
OG0024668	1	1
OG0024669	2	2
OG0024670	0	0
OG0024671	3	3
OG0024672	3	3
OG0024673	1	1
OG0024674	3	3
OG0024675	3	3
OG0024676	2	2
OG0024677	2	2
OG0024678	2	2
OG0024679	3	3
OG0024680	1	1
OG0024681	2	2
OG0024682	3	3
OG0024683	0	0
OG0024684	3	3
OG0024685	3	3
OG0024686	2	2
OG0024687	3	3
OG0024688	2	2
OG0024689	3	3
OG0024690	3	3
OG0024691	1	1
OG0024692	2	2
OG0024693	0	0
OG0024694	2	2
OG0024695	1	1
OG0024696	2	2
OG0024697	2	2
OG0024698	3	3
OG0024699	1	1
OG0024700	2	2
OG0024701	3	3
OG0024702	1	1
OG0024703	1	1
OG0024704	2	2
OG0024705	3	3
OG0024706	0	0
OG0024707	1	1
OG0024708	1	1
OG0024709	2	2
OG0024710	2	2
OG0024711	2	2
OG0024712	0	0
OG0024713	3	3
OG0024714	2	2
OG0024715	3	3
OG0024716	3	3
OG0024717	2	2
OG0024718	2	2
OG0024719	0	0
OG0024720	2	2
OG0024721	2	2
OG0024722	3	3
OG0024723	1	1
OG0024724	2	2
OG0024725	2	2
OG0024726	0	0
OG0024727	2	2
OG0024728	3	3
OG0024729	2	2
OG0024730	1	1
OG0024731	1	1
OG0024732	3	3
OG0024733	2	2
OG0024734	1	1
OG0024735	1	1
OG0024736	3	3
OG0024737	1	1
OG0024738	1	1
OG0024739	1	1
OG0024740	2	2
OG0024741	2	2
OG0024742	0	0
OG0024743	1	1
OG0024744	2	2
OG0024745	3	3
OG0024746	2	2
OG0024747	1	1
OG0024748	2	2
OG0024749	2	2
OG0024750	2	2
OG0024751	1	1
OG0024752	2	2
OG0024753	3	3
OG0024754	1	1
OG0024755	3	3
OG0024756	3	3
OG0024757	3	3
OG0024758	3	3
OG0024759	3	3
OG0024760	3	3
OG0024761	3	3
OG0024762	3	3
OG0024763	3	3
OG0024764	3	3
OG0024765	3	3
OG0024766	3	3
OG0024767	3	3
OG0024768	3	3
OG0024769	3	3
OG0024770	3	3
OG0024771	3	3
OG0024772	3	3
OG0024773	3	3
OG0024774	3	3
OG0024775	3	3
OG0024776	3	3
OG0024777	3	3
OG0024778	3	3
OG0024779	3	3
OG0024780	3	3
OG0024781	3	3
OG0024782	3	3
OG0024783	3	3
OG0024784	2	2
OG0024785	3	3
OG0024786	3	3
OG0024787	3	3
OG0024788	3	3
OG0024789	3	3
OG0024790	3	3
OG0024791	3	3
OG0024792	3	3
OG0024793	3	3
OG0024794	3	3
OG0024795	3	3
OG0024796	3	3
OG0024797	3	3
OG0024798	3	3
OG0024799	3	3
OG0024800	3	3
OG0024801	3	3
OG0024802	3	3
OG0024803	3	3
OG0024804	2	2
OG0024805	3	3
OG0024806	3	3
OG0024807	3	3
OG0024808	3	3
OG0024809	3	3
OG0024810	3	3
OG0024811	2	2
OG0024812	3	3
OG0024813	3	3
OG0024814	3	3
OG0024815	3	3
OG0024816	3	3
OG0024817	3	3
OG0024818	3	3
OG0024819	3	3
OG0024820	3	3
OG0024821	3	3
OG0024822	3	3
OG0024823	3	3
OG0024824	3	3
OG0024825	3	3
OG0024826	3	3
OG0024827	3	3
OG0024828	3	3
OG0024829	3	3
OG0024830	3	3
OG0024831	3	3
OG0024832	3	3
OG0024833	0	0
OG0024834	3	3
OG0024835	3	3
OG0024836	3	3
OG0024837	3	3
OG0024838	3	3
OG0024839	3	3
OG0024840	3	3
OG0024841	3	3
OG0024842	2	2
OG0024843	3	3
OG0024844	3	3
OG0024845	3	3
OG0024846	3	3
OG0024847	3	3
OG0024848	3	3
OG0024849	3	3
OG0024850	3	3
OG0024851	3	3
OG0024852	3	3
OG0024853	3	3
OG0024854	3	3
OG0024855	3	3
OG0024856	3	3
OG0024857	3	3
OG0024858	3	3
OG0024859	2	2
OG0024860	3	3
OG0024861	3	3
OG0024862	2	2
OG0024863	3	3
OG0024864	1	1
OG0024865	2	2
OG0024866	3	3
OG0024867	1	1
OG0024868	1	1
OG0024869	3	3
OG0024870	3	3
OG0024871	3	3
OG0024872	1	1
OG0024873	2	2
OG0024874	2	2
OG0024875	2	2
OG0024876	1	1
OG0024877	1	1
OG0024878	0	0
OG0024879	1	1
OG0024880	2	2
OG0024881	2	2
OG0024882	1	1
OG0024883	2	2
OG0024884	2	2
OG0024885	2	2
OG0024886	3	3
OG0024887	2	2
OG0024888	1	1
OG0024889	1	1
OG0024890	0	0
OG0024891	3	3
OG0024892	2	2
OG0024893	2	2
OG0024894	2	2
OG0024895	0	0
OG0024896	1	1
OG0024897	2	2
OG0024898	2	2
OG0024899	3	3
OG0024900	3	3
OG0024901	1	1
OG0024902	1	1
OG0024903	2	2
OG0024904	2	2
OG0024905	2	2
OG0024906	2	2
OG0024907	2	2
OG0024908	1	1
OG0024909	2	2
OG0024910	3	3
OG0024911	2	2
OG0024912	2	2
OG0024913	2	2
OG0024914	2	2
OG0024915	2	2
OG0024916	2	2
OG0024917	2	2
OG0024918	2	2
OG0024919	3	3
OG0024920	3	3
OG0024921	1	1
OG0024922	1	1
OG0024923	2	2
OG0024924	3	3
OG0024925	3	3
OG0024926	1	1
OG0024927	2	2
OG0024928	1	1
OG0024929	3	3
OG0024930	2	2
OG0024931	3	3
OG0024932	2	2
OG0024933	1	1
OG0024934	2	2
OG0024935	1	1
OG0024936	1	1
OG0024937	2	2
OG0024938	1	1
OG0024939	2	2
OG0024940	2	2
OG0024941	1	1
OG0024942	1	1
OG0024943	1	1
OG0024944	3	3
OG0024945	2	2
OG0024946	1	1
OG0024947	1	1
OG0024948	1	1
OG0024949	1	1
OG0024950	2	2
OG0024951	1	1
OG0024952	2	2
OG0024953	1	1
OG0024954	2	2
OG0024955	2	2
OG0024956	2	2
OG0024957	2	2
OG0024958	1	1
OG0024959	2	2
OG0024960	1	1
OG0024961	1	1
OG0024962	2	2
OG0024963	1	1
OG0024964	2	2
OG0024965	2	2
OG0024966	1	1
OG0024967	2	2
OG0024968	2	2
OG0024969	1	1
OG0024970	1	1
OG0024971	0	0
OG0024972	2	2
OG0024973	1	1
OG0024974	1	1
OG0024975	3	3
OG0024976	2	2
OG0024977	1	1
OG0024978	1	1
OG0024979	3	3
OG0024980	2	2
OG0024981	1	1
OG0024982	1	1
OG0024983	2	2
OG0024984	1	1
OG0024985	3	3
OG0024986	1	1
OG0024987	1	1
OG0024988	3	3
OG0024989	2	2
OG0024990	2	2
OG0024991	1	1
OG0024992	1	1
OG0024993	2	2
OG0024994	2	2
OG0024995	1	1
OG0024996	3	3
OG0024997	2	2
OG0024998	1	1
OG0024999	2	2
OG0025000	1	1
OG0025001	3	3
OG0025002	0	0
OG0025003	1	1
OG0025004	2	2
OG0025005	2	2
OG0025006	3	3
OG0025007	1	1
OG0025008	2	2
OG0025009	1	1
OG0025010	1	1
OG0025011	0	0
OG0025012	1	1
OG0025013	1	1
OG0025014	2	2
OG0025015	0	0
OG0025016	0	0
OG0025017	1	1
OG0025018	0	0
OG0025019	1	1
OG0025020	2	2
OG0025021	2	2
OG0025022	0	0
OG0025023	1	1
OG0025024	3	3
OG0025025	1	1
OG0025026	0	0
OG0025027	2	2
OG0025028	0	0
OG0025029	3	3
OG0025030	0	0
OG0025031	1	1
OG0025032	2	2
OG0025033	1	1
OG0025034	1	1
OG0025035	1	1
OG0025036	2	2
OG0025037	2	2
OG0025038	2	2
OG0025039	1	1
OG0025040	2	2
OG0025041	2	2
OG0025042	2	2
OG0025043	2	2
OG0025044	2	2
OG0025045	1	1
OG0025046	2	2
OG0025047	2	2
OG0025048	0	0
OG0025049	2	2
OG0025050	2	2
OG0025051	2	2
OG0025052	2	2
OG0025053	1	1
OG0025054	3	3
OG0025055	1	1
OG0025056	2	2
OG0025057	1	1
OG0025058	1	1
OG0025059	0	0
OG0025060	1	1
OG0025061	1	1
OG0025062	2	2
OG0025063	1	1
OG0025064	1	1
OG0025065	2	2
OG0025066	3	3
OG0025067	2	2
OG0025068	3	3
OG0025069	1	1
OG0025070	3	3
OG0025071	1	1
OG0025072	1	1
OG0025073	2	2
OG0025074	2	2
OG0025075	0	0
OG0025076	0	0
OG0025077	1	1
OG0025078	2	2
OG0025079	1	1
OG0025080	2	2
OG0025081	2	2
OG0025082	2	2
OG0025083	1	1
OG0025084	2	2
OG0025085	2	2
OG0025086	1	1
OG0025087	2	2
OG0025088	2	2
OG0025089	2	2
OG0025090	1	1
OG0025091	1	1
OG0025092	1	1
OG0025093	0	0
OG0025094	2	2
OG0025095	1	1
OG0025096	2	2
OG0025097	2	2
OG0025098	0	0
OG0025099	0	0
OG0025100	2	2
OG0025101	2	2
OG0025102	1	1
OG0025103	1	1
OG0025104	2	2
OG0025105	1	1
OG0025106	2	2
OG0025107	1	1
OG0025108	0	0
OG0025109	1	1
OG0025110	2	2
OG0025111	1	1
OG0025112	2	2
OG0025113	1	1
OG0025114	2	2
OG0025115	0	0
OG0025116	1	1
OG0025117	1	1
OG0025118	2	2
OG0025119	2	2
OG0025120	0	0
OG0025121	2	2
OG0025122	2	2
OG0025123	2	2
OG0025124	3	3
OG0025125	1	1
OG0025126	2	2
OG0025127	1	1
OG0025128	1	1
OG0025129	1	1
OG0025130	2	2
OG0025131	1	1
OG0025132	2	2
OG0025133	3	3
OG0025134	3	3
OG0025135	0	0
OG0025136	2	2
OG0025137	1	1
OG0025138	1	1
OG0025139	2	2
OG0025140	1	1
OG0025141	1	1
OG0025142	0	0
OG0025143	2	2
OG0025144	1	1
OG0025145	2	2
OG0025146	2	2
OG0025147	2	2
OG0025148	1	1
OG0025149	2	2
OG0025150	1	1
OG0025151	1	1
OG0025152	1	1
OG0025153	2	2
OG0025154	1	1
OG0025155	0	0
OG0025156	2	2
OG0025157	2	2
OG0025158	1	1
OG0025159	2	2
OG0025160	1	1
OG0025161	2	2
OG0025162	1	1
OG0025163	2	2
OG0025164	2	2
OG0025165	1	1
OG0025166	1	1
OG0025167	2	2
OG0025168	0	0
OG0025169	2	2
OG0025170	1	1
OG0025171	0	0
OG0025172	1	1
OG0025173	2	2
OG0025174	1	1
OG0025175	2	2
OG0025176	0	0
OG0025177	2	2
OG0025178	0	0
OG0025179	1	1
OG0025180	2	2
OG0025181	0	0
OG0025182	1	1
OG0025183	2	2
OG0025184	2	2
OG0025185	0	0
OG0025186	2	2
OG0025187	2	2
OG0025188	2	2
OG0025189	2	2
OG0025190	2	2
OG0025191	2	2
OG0025192	3	3
OG0025193	2	2
OG0025194	2	2
OG0025195	3	3
OG0025196	0	0
OG0025197	2	2
OG0025198	2	2
OG0025199	2	2
OG0025200	0	0
OG0025201	1	1
OG0025202	2	2
OG0025203	2	2
OG0025204	1	1
OG0025205	1	1
OG0025206	2	2
OG0025207	2	2
OG0025208	1	1
OG0025209	2	2
OG0025210	2	2
OG0025211	2	2
OG0025212	0	0
OG0025213	2	2
OG0025214	0	0
OG0025215	0	0
OG0025216	2	2
OG0025217	2	2
OG0025218	2	2
OG0025219	1	1
OG0025220	1	1
OG0025221	1	1
OG0025222	1	1
OG0025223	1	1
OG0025224	2	2
OG0025225	1	1
OG0025226	1	1
OG0025227	1	1
OG0025228	0	0
OG0025229	1	1
OG0025230	0	0
OG0025231	1	1
OG0025232	2	2
OG0025233	2	2
OG0025234	2	2
OG0025235	1	1
OG0025236	1	1
OG0025237	1	1
OG0025238	0	0
OG0025239	0	0
OG0025240	1	1
OG0025241	2	2
OG0025242	2	2
OG0025243	1	1
OG0025244	2	2
OG0025245	1	1
OG0025246	1	1
OG0025247	1	1
OG0025248	2	2
OG0025249	2	2
OG0025250	2	2
OG0025251	2	2
OG0025252	2	2
OG0025253	1	1
OG0025254	2	2
OG0025255	2	2
OG0025256	1	1
OG0025257	2	2
OG0025258	2	2
OG0025259	1	1
OG0025260	1	1
OG0025261	1	1
OG0025262	2	2
OG0025263	2	2
OG0025264	1	1
OG0025265	1	1
OG0025266	1	1
OG0025267	2	2
OG0025268	2	2
OG0025269	0	0
OG0025270	1	1
OG0025271	1	1
OG0025272	2	2
OG0025273	1	1
OG0025274	1	1
OG0025275	2	2
OG0025276	2	2
OG0025277	2	2
OG0025278	1	1
OG0025279	3	3
OG0025280	3	3
OG0025281	2	2
OG0025282	1	1
OG0025283	2	2
OG0025284	2	2
OG0025285	3	3
OG0025286	3	3
OG0025287	1	1
OG0025288	3	3
OG0025289	1	1
OG0025290	2	2
OG0025291	3	3
OG0025292	0	0
OG0025293	3	3
OG0025294	2	2
OG0025295	3	3
OG0025296	3	3
OG0025297	1	1
OG0025298	2	2
OG0025299	2	2
OG0025300	3	3
OG0025301	1	1
OG0025302	3	3
OG0025303	3	3
OG0025304	3	3
OG0025305	1	1
OG0025306	3	3
OG0025307	3	3
OG0025308	3	3
OG0025309	2	2
OG0025310	0	0
OG0025311	3	3
OG0025312	2	2
OG0025313	1	1
OG0025314	3	3
OG0025315	2	2
OG0025316	0	0
OG0025317	3	3
OG0025318	1	1
OG0025319	3	3
OG0025320	3	3
OG0025321	3	3
OG0025322	2	2
OG0025323	3	3
OG0025324	3	3
OG0025325	3	3
OG0025326	3	3
OG0025327	2	2
OG0025328	3	3
OG0025329	0	0
OG0025330	2	2
OG0025331	3	3
OG0025332	3	3
OG0025333	2	2
OG0025334	3	3
OG0025335	2	2
OG0025336	3	3
OG0025337	3	3
OG0025338	3	3
OG0025339	2	2
OG0025340	1	1
OG0025341	2	2
OG0025342	1	1
OG0025343	2	2
OG0025344	2	2
OG0025345	2	2
OG0025346	1	1
OG0025347	3	3
OG0025348	3	3
OG0025349	3	3
OG0025350	1	1
OG0025351	2	2
OG0025352	3	3
OG0025353	2	2
OG0025354	3	3
OG0025355	2	2
OG0025356	1	1
OG0025357	1	1
OG0025358	3	3
OG0025359	2	2
OG0025360	2	2
OG0025361	1	1
OG0025362	1	1
OG0025363	1	1
OG0025364	2	2
OG0025365	3	3
OG0025366	2	2
OG0025367	0	0
OG0025368	1	1
OG0025369	3	3
OG0025370	2	2
OG0025371	0	0
OG0025372	1	1
OG0025373	2	2
OG0025374	3	3
OG0025375	3	3
OG0025376	2	2
OG0025377	1	1
OG0025378	1	1
OG0025379	3	3
OG0025380	3	3
OG0025381	2	2
OG0025382	1	1
OG0025383	2	2
OG0025384	3	3
OG0025385	0	0
OG0025386	1	1
OG0025387	2	2
OG0025388	0	0
OG0025389	3	3
OG0025390	2	2
OG0025391	2	2
OG0025392	1	1
OG0025393	2	2
OG0025394	2	2
OG0025395	1	1
OG0025396	3	3
OG0025397	0	0
OG0025398	3	3
OG0025399	1	1
OG0025400	2	2
OG0025401	0	0
OG0025402	1	1
OG0025403	3	3
OG0025404	3	3
OG0025405	3	3
OG0025406	0	0
OG0025407	2	2
OG0025408	3	3
OG0025409	3	3
OG0025410	3	3
OG0025411	0	0
OG0025412	2	2
OG0025413	2	2
OG0025414	3	3
OG0025415	2	2
OG0025416	3	3
OG0025417	0	0
OG0025418	3	3
OG0025419	3	3
OG0025420	2	2
OG0025421	3	3
OG0025422	3	3
OG0025423	3	3
OG0025424	3	3
OG0025425	2	2
OG0025426	3	3
OG0025427	3	3
OG0025428	3	3
OG0025429	1	1
OG0025430	3	3
OG0025431	2	2
OG0025432	3	3
OG0025433	1	1
OG0025434	3	3
OG0025435	0	0
OG0025436	0	0
OG0025437	2	2
OG0025438	2	2
OG0025439	2	2
OG0025440	3	3
OG0025441	3	3
OG0025442	3	3
OG0025443	3	3
OG0025444	0	0
OG0025445	0	0
OG0025446	2	2
OG0025447	3	3
OG0025448	1	1
OG0025449	3	3
OG0025450	2	2
OG0025451	0	0
OG0025452	3	3
OG0025453	3	3
OG0025454	2	2
OG0025455	1	1
OG0025456	0	0
OG0025457	2	2
OG0025458	0	0
OG0025459	3	3
OG0025460	3	3
OG0025461	0	0
OG0025462	3	3
OG0025463	3	3
OG0025464	0	0
OG0025465	2	2
OG0025466	2	2
OG0025467	1	1
OG0025468	1	1
OG0025469	3	3
OG0025470	0	0
OG0025471	2	2
OG0025472	0	0
OG0025473	0	0
OG0025474	3	3
OG0025475	0	0
OG0025476	1	1
OG0025477	0	0
OG0025478	2	2
OG0025479	2	2
OG0025480	3	3
OG0025481	3	3
OG0025482	3	3
OG0025483	2	2
OG0025484	2	2
OG0025485	2	2
OG0025486	1	1
OG0025487	3	3
OG0025488	2	2
OG0025489	2	2
OG0025490	1	1
OG0025491	3	3
OG0025492	2	2
OG0025493	3	3
OG0025494	1	1
OG0025495	3	3
OG0025496	2	2
OG0025497	2	2
OG0025498	3	3
OG0025499	3	3
OG0025500	2	2
OG0025501	3	3
OG0025502	3	3
OG0025503	2	2
OG0025504	1	1
OG0025505	3	3
OG0025506	3	3
OG0025507	3	3
OG0025508	2	2
OG0025509	3	3
OG0025510	2	2
OG0025511	3	3
OG0025512	1	1
OG0025513	2	2
OG0025514	3	3
OG0025515	2	2
OG0025516	3	3
OG0025517	2	2
OG0025518	1	1
OG0025519	1	1
OG0025520	0	0
OG0025521	1	1
OG0025522	2	2
OG0025523	3	3
OG0025524	0	0
OG0025525	1	1
OG0025526	1	1
OG0025527	1	0
OG0025528	2	2
OG0025529	2	2
OG0025530	2	2
OG0025531	2	2
OG0025532	3	3
OG0025533	3	3
OG0025534	2	2
OG0025535	1	0
OG0025536	2	2
OG0025537	3	3
OG0025538	1	1
OG0025539	2	2
OG0025540	2	2
OG0025541	3	3
OG0025542	2	2
OG0025543	1	1
OG0025544	2	2
OG0025545	2	2
OG0025546	2	2
